id_area,area_name,lat_deg,lat_min,lat_dir,lon_deg,lon_min,lon_dir,lat_dd,lon_dd
1,25-fm (46-m) Contour - Washington,47,31.70,N,124,34.66,W,47.52833333,-124.5776667
2,25-fm (46-m) Contour - Washington,47,25.67,N,124,32.78,W,47.42783333,-124.5463333
3,25-fm (46-m) Contour - Washington,47,12.82,N,124,26.00,W,47.21366667,-124.4333333
4,25-fm (46-m) Contour - Washington,46,52.94,N,124,18.94,W,46.88233333,-124.3156667
5,25-fm (46-m) Contour - Washington,46,44.18,N,124,14.89,W,46.73633333,-124.2481667
6,25-fm (46-m) Contour - Washington,46,38.17,N,124,13.70,W,46.63616667,-124.2283333
7,25-fm (46-m) Contour - Washington,46,16.00,N,124,12.50,W,46.26666667,-124.2083333
8,25-fm (46-m) Contour - Oregon,46,15.99,,124,12.036,,46.2665,-124.2006
9,25-fm (46-m) Contour - Oregon,46,13.722,,124,11.04,,46.2287,-124.184
10,25-fm (46-m) Contour - Oregon,46,9.498,,124,7.62,,46.1583,-124.127
11,25-fm (46-m) Contour - Oregon,46,3.996,,124,3.198,,46.0666,-124.0533
12,25-fm (46-m) Contour - Oregon,45,57.606,,124,1.854,,45.9601,-124.0309
13,25-fm (46-m) Contour - Oregon,45,51.732,,124,1.056,,45.8622,-124.0176
14,25-fm (46-m) Contour - Oregon,45,47.268,,124,1.224,,45.7878,-124.0204
15,25-fm (46-m) Contour - Oregon,45,46,,124,0.942014728,,45.76666667,-124.0157002
16,25-fm (46-m) Contour - Oregon,45,43.194,,124,0.318,,45.7199,-124.0053
17,25-fm (46-m) Contour - Oregon,45,36.114,,124,0.384,,45.6019,-124.0064
18,25-fm (46-m) Contour - Oregon,45,32.952,,124,1.38,,45.5492,-124.023
19,25-fm (46-m) Contour - Oregon,45,27.468,,124,1.464,,45.4578,-124.0244
20,25-fm (46-m) Contour - Oregon,45,23.178,,124,1.944,,45.3863,-124.0324
21,25-fm (46-m) Contour - Oregon,45,19.038,,124,1.29,,45.3173,-124.0215
22,25-fm (46-m) Contour - Oregon,45,16.788,,124,1.896,,45.2798,-124.0316
23,25-fm (46-m) Contour - Oregon,45,13.536,,124,1.638,,45.2256,-124.0273
24,25-fm (46-m) Contour - Oregon,45,9.564,,124,1.938,,45.1594,-124.0323
25,25-fm (46-m) Contour - Oregon,45,6.15,,124,2.376,,45.1025,-124.0396
26,25-fm (46-m) Contour - Oregon,45,3.83,,124,2.956,,45.06383333,-124.0492667
27,25-fm (46-m) Contour - Oregon,45,0.774,,124,3.72,,45.0129,-124.062
28,25-fm (46-m) Contour - Oregon,44,49.08,,124,6.492,,44.818,-124.1082
29,25-fm (46-m) Contour - Oregon,44,40.062,,124,8.136,,44.6677,-124.1356
30,25-fm (46-m) Contour - Oregon,44,36.642,,124,8.508,,44.6107,-124.1418
31,25-fm (46-m) Contour - Oregon,44,29.406,,124,9.24,,44.4901,-124.154
32,25-fm (46-m) Contour - Oregon,44,25.182,,124,9.372,,44.4197,-124.1562
33,25-fm (46-m) Contour - Oregon,44,16.344,,124,10.302,,44.2724,-124.1717
34,25-fm (46-m) Contour - Oregon,44,12.162,,124,10.824,,44.2027,-124.1804
35,25-fm (46-m) Contour - Oregon,44,6.594,,124,10.998,,44.1099,-124.1833
36,25-fm (46-m) Contour - Oregon,44,2.088,,124,11.238,,44.0348,-124.1873
37,25-fm (46-m) Contour - Oregon,43,57.816,,124,11.604,,43.9636,-124.1934
38,25-fm (46-m) Contour - Oregon,43,53.442,,124,12.342,,43.8907,-124.2057
39,25-fm (46-m) Contour - Oregon,43,49.194,,124,13.08,,43.8199,-124.218
40,25-fm (46-m) Contour - Oregon,43,45.186,,124,13.728,,43.7531,-124.2288
41,25-fm (46-m) Contour - Oregon,43,41.22,,124,14.592,,43.687,-124.2432
42,25-fm (46-m) Contour - Oregon,43,37.518,,124,15.048,,43.6253,-124.2508
43,25-fm (46-m) Contour - Oregon,43,33.966,,124,16.002,,43.5661,-124.2667
44,25-fm (46-m) Contour - Oregon,43,29.718,,124,17.778,,43.4953,-124.2963
45,25-fm (46-m) Contour - Oregon,43,27.63,,124,19.11,,43.4605,-124.3185
46,25-fm (46-m) Contour - Oregon,43,20.83,,124,25.23644272,,43.34716667,-124.4206074
47,25-fm (46-m) Contour - Oregon,43,20.664,,124,25.386,,43.3444,-124.4231
48,25-fm (46-m) Contour - Oregon,43,15.57,,124,26.856,,43.2595,-124.4476
49,25-fm (46-m) Contour - Oregon,43,6.882,,124,29.304,,43.1147,-124.4884
50,25-fm (46-m) Contour - Oregon,43,3.372,,124,29.064,,43.0562,-124.4844
51,25-fm (46-m) Contour - Oregon,43,1.032,,124,29.412,,43.0172,-124.4902
52,25-fm (46-m) Contour - Oregon,42,56.592,,124,31.926,,42.9432,-124.5321
53,25-fm (46-m) Contour - Oregon,42,54.078,,124,34.548,,42.9013,-124.5758
54,25-fm (46-m) Contour - Oregon,42,51.156,,124,37.02,,42.8526,-124.617
55,25-fm (46-m) Contour - Oregon,42,50,,124,36.4135,,42.83333333,-124.6068917
56,25-fm (46-m) Contour - Oregon,42,49.272,,124,37.734,,42.8212,-124.6289
57,25-fm (46-m) Contour - Oregon,42,46.02,,124,37.536,,42.767,-124.6256
58,25-fm (46-m) Contour - Oregon,42,45.762,,124,35.676,,42.7627,-124.5946
59,25-fm (46-m) Contour - Oregon,42,42.252,,124,30.474,,42.7042,-124.5079
60,25-fm (46-m) Contour - Oregon,42,40.506,,124,28.998,,42.6751,-124.4833
61,25-fm (46-m) Contour - Oregon,42,40.002,,124,29.01,,42.6667,-124.4835
62,25-fm (46-m) Contour - Oregon,42,39.636,,124,28.278,,42.6606,-124.4713
63,25-fm (46-m) Contour - Oregon,42,38.802,,124,27.57,,42.6467,-124.4595
64,25-fm (46-m) Contour - Oregon,42,35.424,,124,26.772,,42.5904,-124.4462
65,25-fm (46-m) Contour - Oregon,42,33.126,,124,29.064,,42.5521,-124.4844
66,25-fm (46-m) Contour - Oregon,42,31.44,,124,30.714,,42.524,-124.5119
67,25-fm (46-m) Contour - Oregon,42,29.034,,124,31.71,,42.4839,-124.5285
68,25-fm (46-m) Contour - Oregon,42,24.984,,124,29.952,,42.4164,-124.4992
69,25-fm (46-m) Contour - Oregon,42,20.046,,124,28.158,,42.3341,-124.4693
70,25-fm (46-m) Contour - Oregon,42,14.238,,124,26.034,,42.2373,-124.4339
71,25-fm (46-m) Contour - Oregon,42,10.23,,124,23.934,,42.1705,-124.3989
72,25-fm (46-m) Contour - Oregon,42,6.198,,124,22.698,,42.1033,-124.3783
73,25-fm (46-m) Contour - Oregon,42,4.662,,124,21.486,,42.0777,-124.3581
74,25-fm (46-m) Contour - Oregon,42,0,,124,20.796,,42,-124.3466
